Code,Soil Names,% Sand (O,A horizon),% Silt (O,A horizon),% Clay (O,A horizon),Hydro Group
660608,Springmeyer-Searles-Orhood-Lava flows-Fivesprings-Deven (s505),46.1,28.3,15.6,D
660609,Trojan-Stonewell-Neuske-Inville-Etchen (s506),47.7,26.5,10.9,B
660610,Smarts-Pinehurst-Patio-Cavanaugh-Bertag (s507),40.9,29.2,15.6,B
660611,Rubble land-Rock outcrop-Glaciers-Avis variant (s508),40.1,18.1,8.5,A
660612,Holland-Dome-Chawanakee-Chaix (s509),54.9,22.7,12.4,B
660613,Lumberly-Grags family-Choop variant (s510),55.7,21.9,9.9,D
660614,Waca variant-Rock outcrop-Endlich (s511),46.9,28.1,13.3,D
660615,Neuns-Kindig-Deadwood (s512),48.3,30.8,16.2,C
660616,Woodseye-Smokey-Nanny (s513),46.0,23.9,10.1,B
660617,Tallac-Holohan-Holland (s514),51.4,29.7,13.9,B
660618,Weitchpec-Rock outcrop-Ishi Pishi-Dunsmuir (s515),37.5,25.2,22.3,C
660619,Toadlake-Tangle-Rock outcrop-Gozem-Etchen (s516),40.4,25.1,15.8,C
660620,Yallani-Sheld-Lava flows-Inville (s517),46.7,17.7,9.2,B
660621,Rock outcrop-Neuns-Marpa-Hohmann-Goulding-Boomer (s518),43.3,32.1,19.9,C
660622,Ramelli-Keddie-Dotta-Badenaugh (s519),49.8,31.4,18.8,C
660623,Ramelli-Massack-Keddie (s520),49.7,32.1,18.2,C
660624,Trojan-Sattley-Franktown (s521),48.6,25.4,11.7,B
660625,Kinkel-Holland-Deadwood (s522),50.4,25.7,13.9,B
660626,Weitchpec-Rock outcrop-Ishi Pishi-Ipish-Grell-Beaughton (s523),40.3,24.6,19.3,C
660627,Waca-Gibsonville (s524),48.0,22.0,9.0,B
660628,Josephine-Holland-Aiken (s525),46.9,30.5,16.3,B
660629,Woodseye-Waca-Inville (s526),51.4,22.4,10.4,B
660630,Toem-Cagwin (s527),62.2,18.0,8.1,C
660631,Wapi-Holland-Chaix-Arrastre (s528),61.2,15.2,7.0,B
660632,Toiyabe-Sattley-Haypress (s529),61.4,23.4,10.5,A
660633,Shasta-McCumber-Delaney-Deetz (s530),36.9,11.6,4.5,B
660634,Vitzthum-Felton-Bollibokka (s531),38.9,26.0,16.3,D
660635,Esro-Blackspar variant-Bieber-Alomax (s532),27.8,29.2,18.3,D
660636,Hoosimbim-Hollowtree-Holland-Gavel-Bollibokka (s533),43.0,20.2,10.5,B
660637,Nikal-McCarthy-Ledmount-Lava flows (s534),36.4,12.9,7.0,D
660638,Trojan-Kalo-Inville-Gavel (s535),48.3,19.2,10.3,B
660639,Wapal-Tomsherry (s536),47.1,19.6,8.3,C
660640,Oosen-Avis (s537),56.5,16.9,5.3,A
660641,Rubble land-Rock outcrop-Lava flows (s538),31.2,15.9,6.7,A
660642,Foxmount-Cheadle (s539),38.6,28.4,13.0,D
660643,Waca-Neuns-Cohasset-Boomer-Asta (s540),47.5,28.5,14.5,B
660644,Whitinger-Nisene-Lawyer (s541),42.4,30.6,16.5,C
660645,Lorella-Deven-Bieber-Adinot (s542),42.1,30.5,17.4,D
660646,Simpson-Puls-Packwood-Indian Creek-Ditchcamp-Deven (s543),39.6,29.5,15.9,D
660647,Playas-Pit-Jenny-Bieber (s544),18.1,26.4,34.7,D
660648,Shastina-Ponto-Alcot (s545),35.1,14.7,6.5,B
660649,Snag-Loberg-Lapine-Kinzel-Foxmount (s546),40.9,28.8,14.5,C
660650,Supan-Stukel-Los Gatos-Bollibokka (s547),36.5,27.3,16.2,D
660651,Windy-Waca-Kinzel (s548),46.0,26.0,10.3,B
660652,Holland family-Alcot (s549),23.9,8.4,3.4,B
660653,Kistirn-Hollowtree-Deadwood (s550),48.5,29.3,17.5,C
660654,Yallani-Stonewell-Sheld (s551),51.1,21.4,9.8,B
660655,Settlemeyer-Diyou (s552),38.5,37.3,24.2,D
660656,Splawn-Lava flows-Jellycamp-Jellico (s553),32.8,32.3,20.7,D
660657,Lunsford-Ginger-Capjac (s554),16.4,43.5,15.1,D
660658,Ladd-Henhill-Graven-Dudgen (s555),49.6,30.9,19.5,B
660659,Loveness-Lava flows-Hunsinger-Fleener-Chirpchatter (s556),47.5,18.7,12.4,B
660660,Witcher-Gosch (s557),63.6,21.4,15.0,B
660661,Roseburg-Ravendale-Dudgen (s558),30.7,39.4,29.9,B
660662,Hermit-Canyoncreek (s559),0.0,0.0,0.0,B
660663,Esro (s560),11.2,67.3,21.5,D
660664,Scarface-Jimmerson-Gasper (s561),44.6,12.2,9.8,C
660665,Winnibulli-Roseburg-Calder (s562),35.3,42.0,22.8,C
660666,Tionesta-Rivalier-Medici-Lostspring-Blankout (s563),52.6,13.8,8.6,A
660667,Windy-Revit-Jorge-Bercumb (s564),39.9,13.1,7.0,B
660668,Odas (s565),45.7,41.8,12.5,D
660669,Salisbury-Gazelle (s566),43.0,37.5,19.5,D
660670,Salisbury-Montague-Louie-Jenny (s567),32.5,30.0,31.3,C
660671,Stoner-Duzel-Dotta (s568),47.8,31.9,13.1,B
660672,Rock outcrop-Plutos-Delaney-Deetz (s569),65.1,23.2,5.1,A
660673,Marpa-Jilson-Duzel (s570),39.6,36.4,14.8,D
660674,Tulana-Pasquetti (s571),25.0,45.3,29.7,C
660675,Pit-Goose Lake-Buntingville (s572),35.8,39.8,24.4,D
660676,Rumbo-Pineal-Alturas (s573),33.9,42.2,23.9,C
660677,Oxendine-Modoc-Bieber-Adinot (s574),54.3,27.4,18.3,D
660678,Salisbury-Modoc-Bieber (s575),43.3,36.0,20.7,C
660679,Thoms-Exel (s576),41.8,38.2,20.0,D
660680,Delma-Daphnedale variant-Ager (s577),33.2,29.2,28.5,C
660681,Rock outcrop-Casuse (s578),41.8,25.8,18.1,D
660682,Ninekar-Karcal (s579),17.9,28.2,33.9,D
660683,Rock outcrop-Packwood-Karcal-Ditchcamp (s580),22.9,31.4,25.7,D
660684,Rock outcrop-Puls-Packwood-Deven (s581),27.5,26.5,17.4,D
660685,Riverwash-Jafa-Haysum-Fallon-Carrcreek (s582),50.7,31.3,18.1,B
660686,Weaverville-Musserhill variant-Musserhill-Fallon (s583),41.8,27.0,18.8,C
660687,Musserhill-Jafa variant-Jafa-Crefork (s584),40.4,33.4,26.2,C
660688,Marpa-Indleton-Hoosimbim-Caris (s585),53.5,25.8,20.7,C
660689,Vitzthum-Vanvor-Hoosimbim-Goulding (s586),48.7,29.9,21.4,D
660690,Marpa-Hoosimbim-Caris-Bamtush (s587),50.9,28.0,21.1,C
660691,Pardaloe-Goulding-Dedrick-Brownbear-Brockgulch (s588),44.0,28.8,16.1,B
660692,Sheetiron-Marpa-Barpeak (s589),44.3,27.5,18.2,B
660693,Tallowbox-Minersville-Bamtush (s590),65.1,23.7,11.3,C
660694,Valcreek-Minersville variant-Minersville-Choop (s591),60.4,17.4,7.9,B
660695,Dougcity-Brownscreek-Bamtush (s592),41.8,31.7,20.6,B
660696,Weitchpec variant-Marpa-Hoosimbim-Bamtush variant (s593),46.4,30.9,22.7,B
660697,Weaverville-Hoosimbim-Etsel-Brownbear-Bamtush (s594),39.9,33.2,18.5,B
660698,Springgulch-Brockgulch variant (s595),49.1,30.8,20.1,B
660699,Millsholm-Azule-Atter (s596),48.4,32.7,18.8,D
660700,Ravendale-Dryvalley-Cochran (s597),16.1,41.8,42.1,D
660701,Smocreek-Saddlerock-Lakeview-Cleghorn (s598),35.3,41.0,23.7,C
660702,Pit-Humboldt-Herjun-Bobert (s599),44.2,35.5,20.3,D
660703,Mountmed-Keddie-Dotta (s600),29.4,27.5,18.1,D
660704,Tresed-Ragtown-Playas-Gitakup-Chuckles (s601),31.3,42.1,26.6,C
660705,Stiles-Mcdermott (s602),51.2,27.8,17.5,C
660706,Yobe-Bobert-Blickenstaff (s603),51.1,32.5,16.4,C
660707,Springmeyer-Mottsville-Leviathan-Haybourne (s604),69.6,17.5,12.9,B
660708,Cleghorn-Chime (s605),55.2,28.6,16.2,C
660709,Searles-Petescreek-Fredonyer (s606),45.1,28.2,16.7,C
660710,Ninemile-Newlands-Home Camp (s607),31.9,31.6,22.2,D
660711,Tunnison-Horsecamp-Devada-Corral-Brubeck (s608),36.0,34.0,29.9,D
660712,Rubble land-Longcreek-Fivesprings-Devada (s609),33.1,32.7,21.7,D
660713,Petescreek-Orhood-Fredonyer-Fiddler-Dunnlake (s610),41.0,35.1,18.1,C
660714,Toiyabe-Lasco-Chimney-Bonta (s611),72.3,20.2,7.5,B
660715,Said-Ninemile-Fredonyer-Fraval (s612),42.9,39.0,18.1,B
660716,Weste-Redriver-Outland-Eaglelake (s613),58.2,28.5,13.3,B
660717,Whorled-Tahoma-Swainow-Almanor (s614),63.0,25.4,11.6,B
660718,Scaribou-Penstock-Outland (s615),48.2,28.1,12.6,B
660719,Sheetiron-Millich-Goulding (s616),40.2,33.4,17.3,B
660720,Parrish-Maymen-Los Gatos-Etsel (s617),46.5,34.1,19.3,D
660721,Stonyford-Maymen-Henneke (s618),31.0,30.0,20.2,D
660722,Newville (s619),25.8,37.4,28.5,D
660723,McCarthy-Cohasset-Aiken (s620),49.4,30.1,15.5,B
660724,Tuscan-Keefers-Inks (s621),30.9,29.7,21.2,D
660725,Toomes-Supan (s622),41.4,34.7,17.2,D
660726,Vina-Riverwash-Reiff-Columbia (s623),55.4,26.6,12.5,B
660727,Tehama-Hillgate-Arbuckle (s624),38.8,39.4,21.8,B
660728,Sehorn-Millsholm-Lodo (s625),34.4,35.6,25.3,D
660729,Cibo-Ayar-Altamont (s626),26.8,35.9,37.4,D
660730,Xerorthents-Sheetiron-Marpa-Jocal (s627),32.8,30.0,17.1,B
660731,Parrish-Los Gatos-Hulls-Goulding (s628),33.7,32.6,21.2,C
660732,Zamora-Willows-Marvin-Capay (s629),24.5,40.3,35.2,D
660733,Landlow-Clear Lake (s630),28.2,36.1,35.7,D
660734,Riverwash-Orland-Los Robles-Cortina (s631),61.0,25.5,13.5,B
660735,Kanaka-Corbett-Chaix (s632),63.7,18.5,10.1,B
660736,Sites-Kilarc (s633),36.9,24.6,21.9,D
660737,Neuns-Goulding-Boomer-Auburn (s634),41.3,33.4,20.3,D
660738,Red Bluff-Newtown (s635),43.5,36.5,20.0,C
660739,Dubakella-Deadwood (s636),54.4,25.6,20.0,D
660740,Nanny-Lyonsville-Jiggs-Chummy (s637),59.2,21.2,13.8,B
660741,Trojan-Rock outcrop-Lithic Xerorthents (s638),60.7,18.6,10.2,D
660742,Martineck-Lovejoy-Dotta-Calpine (s639),66.6,19.0,14.4,B
660743,Trosi-Galeppi (s640),60.4,16.2,8.1,B
660744,Ramelli-Ormsby-Loyalton-Beckwourth (s641),53.3,29.2,17.5,D
660745,Vina-Brentwood (s642),35.5,32.2,32.3,B
660746,Corning-Anita (s643),32.6,32.7,34.7,D
660747,Tuscan-Anita (s644),47.8,28.7,23.5,D
660748,Neuns-Cohasset (s645),50.1,22.6,16.2,C
660749,Goulding-Auburn (s646),41.0,40.2,18.8,D
660750,Tollhouse-Rock outcrop-Chawanakee-Chaix (s647),62.3,19.8,10.8,D
660751,Riverwash-Dumps-Cortina (s648),54.6,20.8,15.5,A
660752,Schamp-Raglan-Playas-Kisring-Gorzell (s649),50.4,24.6,16.8,B
660753,Raglan-Playas-Disabel-Couch (s650),46.8,25.9,22.1,D
660754,Surprise-Hussa-Donica-Bidwell (s651),41.9,35.2,22.9,C
660755,Rubble land-Rock outcrop-Mendeboure (s652),29.1,26.6,11.0,A
660756,Waca-Snag-Lyonman (s653),54.2,27.5,18.3,B
660757,Ponto-Neuns-Neer (s654),43.2,16.6,6.9,B
660758,Snag-Newlands-Hapgood (s655),48.0,19.9,13.9,B
660759,Sheld-Pinehurst-Greystoke-Bly (s656),49.1,27.0,14.4,B
660760,Pajaro family-Cole-Blucher (s657),49.3,28.0,22.8,C
660761,Tamba-Reyes-Novato (s658),22.4,35.3,35.6,D
660762,Clear Lake (s659),31.1,33.8,35.1,D
660763,Xerorthents-Urban land-Ballard (s660),28.4,28.9,24.5,
660764,Sirdrak variant-Sirdrak-Dune land-Beaches (s661),69.7,16.2,14.2,A
660765,Sheridan variant-Kehoe variant-Kehoe-Inverness (s662),60.0,26.1,13.9,B
660766,Wittenberg-Palomarin (s663),42.8,34.4,22.7,B
660767,Pablo-Bayview (s664),44.4,33.7,21.9,D
660768,Dipsea-Cronkhite-Centissima-Barnabe (s665),40.0,37.3,22.8,B
660769,Tamalpais-Barnabe variant (s666),34.6,32.5,21.1,C
660770,Tomales-Steinbeck-Los Osos (s667),41.6,34.3,24.1,D
660771,Soulajule-Olompali-Felton variant (s668),37.4,36.5,26.1,D
660772,Tocaloma-Saurin-McMullin-Los Osos-Bonnydoon (s669),37.3,35.3,22.7,C
660773,Urban land (s670),37.4,21.8,26.6,
660774,Haire-Goulding-Diablo-Bosanko (s671),32.2,31.2,31.9,D
660775,Zamora-Wright-Huichica (s672),39.4,37.3,23.3,D
660776,Yolo-Pleasanton-Cole-Bale (s673),39.5,38.0,22.5,B
660777,Yolo-Tehama-Pleasanton-Mocho (s674),45.0,35.5,19.6,B
660778,Spreckels-Felta (s675),38.8,38.0,23.2,C
660779,Yorkville-Suther-Stonyford-Sobrante-Laughlin (s676),38.9,34.2,21.9,C
660780,Rock outcrop-Goulding (s677),32.2,34.3,24.0,D
660781,Freezeout-Forward (s678),35.8,32.0,17.3,B
660782,Sebastopol-Cotati (s679),61.1,22.1,16.7,D
660783,Goldridge (s680),58.8,23.7,17.4,B
660784,Haire-Coombs (s681),31.6,35.6,27.3,C
660785,Sobrante-Dibble-Bressa (s682),29.7,42.3,22.5,C
660786,Montara-Henneke (s683),32.5,35.1,26.2,D
660787,Millsholm-Los Osos-Los Gatos-Lodo (s684),29.7,36.6,24.1,D
660788,Rock outcrop-Hambright (s685),30.8,29.7,16.5,D
660789,Aiken (s686),34.8,37.7,19.7,B
660790,Fagan (s687),29.8,30.2,30.9,C
660791,Clear Lake (s688),29.3,34.3,31.6,D
660792,Urban land-Baywood variant (s689),43.2,19.1,17.7,B
660793,Danville-Botella (s690),21.5,39.1,28.3,C
660794,Urban land-Tierra (s691),25.4,31.3,21.1,D
660795,Yolo-Sycamore (s692),30.1,43.1,26.8,B
660796,Zamora-Rincon-Capay-Brentwood (s693),30.2,40.1,29.7,D
660797,Fontana-Diablo-Altamont (s694),30.6,30.5,33.4,D
660798,Rock outcrop (s695),36.9,23.5,14.6,D
660799,Positas (s696),42.5,36.8,20.7,D
660800,San Ysidro-Rincon (s697),33.7,34.9,31.4,C
660801,Tulelake-Fluvaquentic Haplaquolls (s698),29.7,37.0,25.6,D
660802,Cole (s699),37.5,27.6,25.4,C
660803,Wolfcreek-Still-Lupoyoma-Kelsey (s700),40.3,36.8,22.9,B
660804,Wappo-Manzanita-Forbesville (s701),42.2,34.8,23.0,C
660805,Phipps-Bally-Arbuckle (s702),42.5,35.5,22.1,C
660806,Skyhigh-Millsholm-Bressa (s703),36.2,34.4,24.6,C
660807,Maymen-Etsel (s704),44.8,30.9,19.5,D
660808,Speaker-Sanhedrin-Kekawaka-Hopland (s705),44.9,34.9,20.2,B
660809,Sheetiron-Rubble land-Neuns (s706),44.9,29.4,16.2,B
660810,Yollabolly-Rock outcrop (s707),51.3,26.7,15.3,D
660811,Glenview-Bottlerock-Arrowhead (s708),45.1,35.7,19.1,C
660812,Sobrante-Hambright (s709),38.5,35.7,21.1,B
660813,Sodabay-Konocti-Benridge (s710),41.4,36.0,17.8,B
660814,Whispering-Collayomi-Aiken (s711),36.6,34.3,19.5,B
660815,Xerofluvents-Talmage-Russian-Gielow-Feliz (s712),49.5,28.6,16.7,B
660816,Yokayo-Xerocrepts-Pinole-Arbuckle (s713),42.4,29.7,18.4,B
660817,Dingman-Beaughton (s714),37.9,29.2,23.4,D
660818,Tramway-Irmulco-Empire (s715),48.7,33.2,18.2,B
660819,Waldport family-Dune land-Beaches (s716),67.3,9.1,7.0,A
660820,Whitethorn-Honeydew-Deadwood (s717),49.1,26.8,18.6,B
660821,Woodin-Honeydew-Deadwood (s718),51.6,26.0,17.4,C
660822,Timmons-Rohnerville-Hookton-Carlotta-Arcata (s719),33.0,39.4,22.6,B
660823,Xerofluvents-Riverwash (s720),70.9,17.5,11.6,A
660824,Vanvor-Mayacama-Gudgrey family-Deadwood (s721),41.4,32.0,20.7,B
660825,Rock outcrop-Neuns-Maymen-Kindig-Deadwood (s722),42.7,28.8,13.5,D
660826,Walnett-Oragran-Jayel (s723),35.1,34.4,24.6,D
660827,Neuns-Madonna-Kindig-Josephine-Hugo-Casabonne (s724),41.8,38.8,19.5,B
660828,Woodseye-Nanny family-Bins (s725),39.3,37.6,18.3,B
660829,Riverwash-Loleta-Ferndale-Bayside (s726),39.1,38.6,17.3,B
660830,Wapal family-Rock outcrop-Chawanakee-Chaix (s727),50.2,33.0,12.0,B
660831,Trailhead-Lacks-Devilscreek-Coppercreek-Ahpah (s728),35.5,28.3,23.4,B
660832,Slidecreek-Lacks-Coppercreek-Atwell (s729),39.2,31.0,22.1,D
660833,Riverwash-Kerr-Bigriver (s730),69.5,22.0,8.5,B
660834,Quinliven-Ferncreek-Dystropepts (s731),57.0,25.7,12.5,D
660835,Vandamme-Tramway-Irmulco-Hotel-Dehaven (s732),46.8,35.0,18.2,B
660836,Zeni-Yellowhound-Ornbaun-Kibesillah (s733),46.7,34.5,18.8,B
660837,Wohly-Holohan-Casabonne (s734),50.0,31.8,18.2,B
660838,Witherell-Squawrock-Hopland (s735),46.4,34.3,19.2,B
660839,Yorkville-Yorktree-Witherell-Squawrock-Shortyork (s736),43.2,34.9,21.9,D
660840,Yorktree-Kneeland variant-Kneeland-Kinman (s737),44.3,24.2,17.1,C
660841,Yorktree-Vanvor-Mayacama-Gudgrey family (s738),44.5,31.7,19.1,C
660842,Temple-Merced-Grangeville (s739),40.8,33.1,26.0,D
660843,Vista-Rock outcrop-Auberry-Ahwahnee (s740),62.7,19.2,11.8,B
660844,Waukena-Pescadero (s741),45.0,27.3,20.6,D
660845,Lewis-Fresno-Dinuba (s742),38.6,37.7,23.7,C
660846,Waukena-Temple-Pond (s743),57.8,28.1,14.1,D
660847,Nord-Grangeville-Chino (s744),62.4,18.8,13.8,B
660848,Hanford-Delhi (s745),73.0,18.0,9.0,B
660849,San Joaquin-Madera-Cometa (s746),55.5,27.4,17.1,D
660850,Vista-Rock outcrop-Cieneba (s747),60.0,19.1,14.7,C
660851,Millerton-Las Posas-Blasingame (s748),44.1,33.3,17.8,C
660852,Porterville-Centerville (s749),26.9,27.5,39.3,D
660853,Fancher-Delpiedra (s750),43.4,39.3,17.3,C
660854,Rock outcrop-Friant-Coarsegold (s751),49.0,28.9,17.3,C
660855,Sheephead-Rock outcrop-Holland-Crouch (s752),49.7,25.6,12.3,B
660856,Zacharias-Yokohl-Honcut (s753),34.2,43.4,22.4,B
660857,Hilmar-Delhi-Atwater (s754),84.6,10.6,4.8,B
660858,Porterville (s755),27.2,30.7,42.1,D
660859,Redding-Pentz-Corning (s756),38.3,33.3,28.4,D
660860,Maymen-Mariposa (s757),40.0,42.4,17.7,D
660861,Yettem-San Emigdio-Honcut (s758),66.2,24.2,9.7,B
660862,Rock outcrop-Las Posas-Cibo (s759),39.7,26.4,24.8,D
660863,Wasioja-Hesperia-Arvin (s760),67.8,19.7,12.5,B
660864,Walong-Tunis-Pleito-Chanac-Badland (s761),53.6,16.1,17.0,B
660865,Walong-Rock outcrop-Edmundston-Anaverde (s762),61.4,20.8,13.0,B
660866,Whitewolf-Lucerne-Cuyama (s763),70.9,20.2,8.9,A
660867,Linhart-Glenbrook (s764),74.2,13.1,6.1,D
660868,Tehachapi-Steuber-Havala (s765),56.9,22.1,13.3,B
660869,Tunis-Trigger-Torriorthents-Rock outcrop (s766),55.6,18.8,9.0,D
660870,Whitewolf-Rock outcrop-Pajuela (s767),59.3,18.1,6.0,B
660871,Rosamond variant-Rosamond-Playas-Gila-Cajon variant-Cajon (s768),66.0,18.9,15.1,B
660872,Neuralia-Garlock-Cajon-Alko (s769),71.1,18.4,10.5,C
660873,Randsburg-Muroc (s770),63.8,19.1,8.8,D
660874,Reward-Pottinger-Aramburu (s771),40.0,31.5,21.4,C
660875,Kilmer-Hillbrick-Aido (s772),29.1,33.5,27.9,D
660876,Mercey-Kettleman-Elkhills-Delgado-Cantua-Bitterwater (s773),49.5,26.6,14.4,C
660877,Panoche-Milham-Kimberlina (s774),52.4,27.3,20.3,B
660878,Wasco-Kimberlina (s775),62.7,20.6,16.7,B
660879,Yribarren-Twisselman-Panoche (s776),39.7,30.0,30.3,C
660880,Lokern-Buttonwillow (s777),23.3,29.2,47.5,C
660881,Twisselman-Nahrub-Lethent (s778),34.1,30.8,29.6,D
660882,Panoche-Garces (s779),40.7,40.6,18.7,D
660883,McFarland (s780),57.5,24.2,18.3,B
660884,Milham (s781),62.3,25.1,12.6,B
660885,Westhaven-Lerdo-Excelsior-Cajon (s782),66.2,20.2,13.6,A
660886,Zerker-Premier-Delano-Chanac (s783),53.1,27.9,19.0,B
660887,Kesterson-Edminster-Dospalos-Bolfar (s784),41.6,30.1,28.3,D
660888,Elnido-Dospalos-Bolfar-Alros (s785),44.5,25.4,21.7,C
660889,Turlock-Triangle-Britto (s786),42.5,30.2,27.3,D
660890,Volta-Pedcat-Marcuse (s787),28.9,33.3,37.8,D
660891,Dosamigos-Deldota-Chateau (s788),30.7,31.3,38.0,D
660892,Woo-Stanislaus (s789),39.0,29.3,26.7,B
660893,Los Banos-Damluis-Bapos (s790),41.8,31.9,26.2,C
660894,Oneil-Apollo (s791),33.9,34.2,27.1,C
660895,Wisflat-Badland-Arburua (s792),39.1,27.5,19.0,D
660896,Millsholm-Honker-Gonzaga-Fifield (s793),44.7,28.1,21.4,D
660897,Rock outcrop-Quinto-Millsholm (s794),51.6,26.1,17.2,D
660898,Tunehill-Quiensabe-Orognen (s795),55.1,25.6,19.3,D
660899,Rock outcrop-Peckham-Laveaga-Ararat (s796),37.2,31.9,26.1,D
660900,Millsholm-Gaviota-Alo (s797),31.6,31.5,31.0,D
660901,Rock outcrop-Roacha-Lilten-Gaviota-Borreguero-Altamont (s798),32.5,30.0,30.3,C
660902,Wadesprings-Millsholm-Henneke (s799),35.8,31.4,26.6,D
660903,Wisflat-Rock outcrop-Grazer-Exclose (s800),35.0,26.2,27.1,C
660904,Torriorthents-Monoridge-Mercey-Exclose-Badland (s801),36.8,20.3,17.9,C
660905,Polvadero-Milham-Guijarral (s802),63.8,23.4,12.8,C
660906,Panoche-Ciervo-Cerini (s803),47.0,28.5,24.5,B
660907,Ciervo-Cerini (s804),26.9,34.1,38.9,D
660908,Vaquero-Sagaser-Gaviota-Altamont (s805),28.0,31.2,30.8,D
660909,Westhaven-Wasco-Panoche-Excelsior (s806),49.4,29.9,20.8,B
660910,Westcamp-Houser-Gepford-Armona (s807),44.4,25.3,25.0,D
660911,Tulare (s808),22.1,27.9,50.0,D
660912,Torriorthents-Elkhills (s809),49.9,15.8,9.3,B
660913,Lakeside-Kimberlina-Garces (s810),52.4,30.7,16.9,B
660914,Youd-Remnoy-Melga-Kimberlina (s811),57.9,28.3,13.8,D
660915,Spool-Rock outcrop-Jawbone-Hawsley (s812),68.3,14.0,5.2,D
660916,Trigger-Sparkhule-Rock outcrop (s813),64.8,14.6,9.5,D
660917,Soper-Rock outcrop-Jilson-Dunnlake (s814),52.1,21.1,15.6,D
660918,Tujunga-Traver-Pachappa-Grangeville (s815),64.4,23.3,12.3,B
660919,Pentz-Hadselville (s816),50.4,27.8,16.5,D
660920,Sierra-Caperton-Andregg (s817),51.9,15.5,9.6,B
660921,Whiterock-Rock outcrop-Auburn (s818),32.6,43.4,19.0,D
660922,San Joaquin-Galt (s819),34.5,32.4,27.5,D
660923,Ryer-Rossmoor-Columbia (s820),42.5,29.3,13.9,B
660924,Redding-Corning (s821),49.2,32.6,18.2,D
660925,Xerorthents-Xerofluvents (s822),55.8,21.4,10.3,B
660926,Dierssen (s823),45.9,22.8,31.3,D
660927,Stockton-Clear Lake-Capay (s824),26.2,36.2,37.6,D
660928,San Joaquin (s825),44.7,31.8,18.8,D
660929,Sailboat-Cosumnes-Columbia (s826),44.3,32.3,23.4,C
660930,Toem-Rubble land-Rock outcrop-Cagwin (s827),60.2,11.1,3.7,D
660931,Tallac-Meeks (s828),64.2,17.7,5.5,B
660932,Waca-Meiss (s829),47.4,17.6,7.8,B
660933,Marla-Jabu variant-Jabu-Gefo-Elmira (s830),71.3,16.0,6.9,D
660934,Toiyabe-Temo-Rock outcrop-Cagwin (s831),81.6,9.5,3.7,C
660935,Stonyford-Rock outcrop-Guenoc (s832),33.2,39.0,18.8,D
660936,Tamba-Reyes (s833),26.6,20.9,20.8,D
660937,Rock outcrop-Pentz-Laniger-Hideaway (s834),40.2,31.3,13.2,D
660938,Rock outcrop-Hornitos-Amador (s835),47.3,25.3,14.9,D
660939,Peters-Pentz (s836),45.3,33.8,20.9,D
660940,Secca-Rock outcrop-Boomer (s837),32.8,34.5,18.5,C
660941,Rock outcrop-Henneke-Delpiedra (s838),32.4,41.0,21.6,D
660942,Xerofluvents-Ramona-Kilaga-Cometa (s839),63.3,17.8,7.8,B
660943,Sobrante-Rock outcrop-Auburn (s840),32.3,40.5,17.7,D
660944,Sierra-Rock outcrop-Auberry-Ahwahnee (s841),51.5,21.0,12.5,B
660945,Rock outcrop-Mokelumne variant-Mokelumne (s842),54.7,21.4,13.9,D
660946,Red Bluff-Perkins-Pardee (s843),45.1,28.0,13.5,D
660947,Musick-Holland-Hoda-Chaix (s844),59.4,23.8,12.0,B
660948,Rock outcrop-Mariposa-Jocal (s845),37.8,31.4,16.6,C
660949,Sites-Rock outcrop-Mariposa-Diamond Springs (s846),40.4,37.0,16.7,C
660950,Supan variant-Supan-Rock outcrop-Iron Mountain (s847),34.0,30.7,15.3,D
660951,Sites-Rock outcrop-Boomer (s848),38.7,36.9,18.9,B
660952,Rescue (s849),53.9,25.3,20.8,B
660953,Rock outcrop-Dubakella (s850),18.6,17.6,13.8,D
660954,Urban land-Fiddyment-Cometa (s851),48.8,27.0,15.9,D
660955,Rindge-Gazwell-Egbert (s852),19.7,25.5,18.4,C
660956,Sycamore-Sailboat-Egbert (s853),30.0,46.0,24.1,C
660957,Urban land-San Joaquin-Pits-Natomas-Americanos (s854),24.4,25.4,10.2,B
660958,Sycamore-Shanghai-Nueva-Columbia (s855),34.3,41.2,19.5,C
660959,Subaco-Oswald-Gridley (s856),28.4,35.4,36.2,D
660960,Finrod-Cogna-Archerdale (s857),29.6,42.4,28.0,C
660961,San Joaquin-Madera (s858),56.5,25.0,18.5,D
660962,Whitney-Rocklin-Montpellier (s859),63.9,20.8,15.3,C
660963,Veritas-Tinnin-Delhi (s860),67.8,13.9,7.2,A
660964,Tujunga-Merritt-Grangeville-Columbia (s861),40.1,32.2,22.2,B
660965,Vernalis-El Solyo-Capay (s862),26.4,39.7,33.9,D
660966,Carbona-Capay-Calla (s863),31.1,31.5,37.4,D
660967,Carbona-Calla (s864),37.0,30.4,32.7,D
660968,Webile-Retryde-Kingile (s865),16.4,22.0,16.1,C
660969,Peltier-Egbert (s866),27.9,36.8,26.2,C
660970,Rioblancho-Guard-Devries (s867),43.2,21.4,15.4,C
660971,Tokay-Greenfield (s868),63.4,17.7,9.8,B
660972,Willows-Waukena-Pescadero-Fresno (s869),55.9,23.2,20.9,D
660973,Tisdale-Kilaga-Conejo (s870),34.2,31.4,27.2,B
660974,Stohlman-Palls (s871),39.9,31.7,22.5,D
660975,Palls-Ocraig-Bohna variant (s872),59.7,19.5,9.7,D
660976,Orose-Mildred-Flanly (s873),53.9,25.4,14.9,B
